id,source_dataset,source_url_json,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,direccion,telefono,web,ficha_turismo
txk_04488,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Martina Zuricalday,,Bilbao,BIZKAIA,43.25890739537988,-2.9434962209014657,,,http://www.martinazuricalday.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000083901_l2_rec_turismo/es_83901/83901-ficha2.html
txk_04489,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Catedral de la Cerveza,,Bilbao,BIZKAIA,43.25701275898576,-2.9245914392868144,,,http://www.lacatedraldelacerveza.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000083941_l2_rec_turismo/es_83941/83941-ficha2.html
txk_04490,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Café Bizkaia,,Mungia,BIZKAIA,43.3563112,-2.849904199999969,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000085921_l2_rec_turismo/es_85921/85921-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000085921_l2_rec_turismo/es_85921/85921-ficha2.html
txk_04491,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Ene bada,,Mungia,BIZKAIA,43.3541411,-2.847128800000064,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000085961_l2_rec_turismo/es_85961/85961-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000085961_l2_rec_turismo/es_85961/85961-ficha2.html
txk_04492,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Real Unión,,Irun,GIPUZKOA,43.3407979,-1.7937686000000213,,,http://www.facebook.com/pages/Irun-Real-Union-Bar/413609188739033,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000086661_l2_rec_turismo/es_86661/86661-ficha2.html
txk_04493,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Sirimiri,,Irun,GIPUZKOA,43.3397419,-1.793449199999941,,,http://www.barsirimiri.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000086681_l2_rec_turismo/es_86681/86681-ficha2.html
txk_04494,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,El ensanche,,Irun,GIPUZKOA,43.3408318,-1.793241099999932,,,http://www.facebook.com/profile.php?id=100011701451052,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000086701_l2_rec_turismo/es_86701/86701-ficha2.html
txk_04495,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Done Pedro,,Hondarribia,GIPUZKOA,43.3663171,-1.7929527000000007,,,http://www.donepedro.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000086761_l2_rec_turismo/es_86761/86761-ficha2.html
txk_04496,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Vinoteca Mendibil,,Irun,GIPUZKOA,43.3412648,-1.7938841999999795,,,http://www.vinotecamendibil.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000086762_l2_rec_turismo/es_86762/86762-ficha2.html
txk_04497,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Arrantzale Taberna,,Getxo,BIZKAIA,43.349176445359326,-3.014753103427097,,,https://www.arrantzale.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088861_l2_rec_turismo/es_88861/88861-ficha2.html
txk_04498,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Baster,,Getxo,BIZKAIA,43.34897694250071,-3.011107035581979,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088902_l2_rec_turismo/es_88902/88902-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088902_l2_rec_turismo/es_88902/88902-ficha2.html
txk_04499,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Burdinola,,Getxo,BIZKAIA,43.351179787400994,-3.0123821656067093,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088922_l2_rec_turismo/es_88922/88922-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088922_l2_rec_turismo/es_88922/88922-ficha2.html
txk_04500,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Odei,,Getxo,BIZKAIA,43.32553991463244,-3.014474907969316,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088941_l2_rec_turismo/es_88941/88941-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000088941_l2_rec_turismo/es_88941/88941-ficha2.html
txk_04501,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Satistegi,,Getxo,BIZKAIA,43.34884484995781,-3.011419216567674,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089001_l2_rec_turismo/es_89001/89001-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089001_l2_rec_turismo/es_89001/89001-ficha2.html
txk_04502,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Baserri Taberna,,Getxo,BIZKAIA,43.3512342,-3.0100238999999647,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089021_l2_rec_turismo/es_89021/89021-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089021_l2_rec_turismo/es_89021/89021-ficha2.html
txk_04503,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Cafeteria Aremuna,,Getxo,BIZKAIA,43.32432328165133,-3.01449212516593,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089143_l2_rec_turismo/es_89143/89143-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089143_l2_rec_turismo/es_89143/89143-ficha2.html
txk_04504,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Oku Lounge,,Getxo,BIZKAIA,43.32607667560063,-3.0140072932540534,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089161_l2_rec_turismo/es_89161/89161-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089161_l2_rec_turismo/es_89161/89161-ficha2.html
txk_04505,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Pianamul,,Getxo,BIZKAIA,43.32593843751823,-3.0142683584747374,,,https://www.facebook.com/Pianamul/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089201_l2_rec_turismo/es_89201/89201-ficha2.html
txk_04506,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Silver's Tavern,,Getxo,BIZKAIA,43.33934534484752,-3.0149768974059725,,,http://www.silverstavern.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089261_l2_rec_turismo/es_89261/89261-ficha2.html
txk_04507,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Sustrai Taberna,,Getxo,BIZKAIA,43.350789901181486,-3.011947698147651,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089281_l2_rec_turismo/es_89281/89281-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089281_l2_rec_turismo/es_89281/89281-ficha2.html
txk_04508,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Zurikaldai,,Getxo,BIZKAIA,43.34037902674467,-3.0072710558197286,,,https://pasteleriaszuricalday.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089301_l2_rec_turismo/es_89301/89301-ficha2.html
txk_04509,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Charcuteria Prost,,Getxo,BIZKAIA,43.35182798435188,-3.010551866235801,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089321_l2_rec_turismo/es_89321/89321-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089321_l2_rec_turismo/es_89321/89321-ficha2.html
txk_04510,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Exquissitum Gourmet,,Getxo,BIZKAIA,43.32589699275904,-3.0153412134918653,,,http://www.exquissitum.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089341_l2_rec_turismo/es_89341/89341-ficha2.html
txk_04511,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Granja Selección,,Getxo,BIZKAIA,43.32543464633467,-3.015382072387297,,,http://www.lagranjaseleccion.es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089361_l2_rec_turismo/es_89361/89361-ficha2.html
txk_04512,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Adur,,Getxo,BIZKAIA,43.32764766965126,-3.0114466745910704,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089381_l2_rec_turismo/es_89381/89381-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000089381_l2_rec_turismo/es_89381/89381-ficha2.html
txk_04513,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,MAMUT,,Oiartzun,GIPUZKOA,43.30096544860734,-1.8834376072593384,,,http://www.mamut.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000090741_l3_rec_turismo/es_90741/90741-ficha2.html
txk_04514,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Bodega Arzabro,,Amurrio,ARABA,42.9689718957496,-2.988702339147949,,,http://www.arabakotxakolina.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092161_l2_rec_turismo/es_92161/92161-ficha2.html
txk_04515,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Petritegi Sagardotegia,,Astigarraga,GIPUZKOA,43.290468075060936,-1.940950250262404,,,http://www.petritegi.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092181_l2_rec_turismo/es_92181/92181-ficha2.html
txk_04516,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Crosta,,Zalla,BIZKAIA,43.21372586530103,-3.1330184772460825,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092182_l2_rec_turismo/es_92182/92182-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092182_l2_rec_turismo/es_92182/92182-ficha2.html
txk_04517,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Hermanos Fernández Terreros - C.B. La Sequilla,,Muskiz,BIZKAIA,43.3215522,-3.132412199999976,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092183_l2_rec_turismo/es_92183/92183-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092183_l2_rec_turismo/es_92183/92183-ficha2.html
txk_04518,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Laugar Brewery,,Gordexola,BIZKAIA,43.18381960352104,-3.0615745079345515,,,https://www.laugarbrewery.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092201_l2_rec_turismo/es_92201/92201-ficha2.html
txk_04519,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Quesería Vista Alegre,,Karrantza Harana/Valle de Carranza,BIZKAIA,43.23942599227105,-3.386813386230415,,,http://www.vistaalegrebaserria.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092202_l2_rec_turismo/es_92202/92202-ficha2.html
txk_04520,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Momotegi,,Oiartzun,GIPUZKOA,43.28898257568333,-1.80259434047548,,,http://www.momotegi.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092205_l2_rec_turismo/es_92205/92205-ficha2.html
txk_04521,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Amador García,,Baños de Ebro/Mañueta,ARABA,42.53054387179633,-2.676182471163884,,,http://www.bodegasamadorgarcia.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092206_l2_rec_turismo/es_92206/92206-ficha2.html
txk_04522,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Luis Alegre,,Laguardia,ARABA,42.55202576960105,-2.5880700647430785,,,http://www.luisalegre.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092221_l2_rec_turismo/es_92221/92221-ficha2.html
txk_04523,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Inazio Urruzola Txakolina,,Alkiza,GIPUZKOA,43.16906195010297,-2.10110251349181,,,http://www.inaziourruzola.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092223_l2_rec_turismo/es_92223/92223-ficha2.html
txk_04524,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Txumitxa Ibarrako Piparrak,,Ibarra,GIPUZKOA,43.13217004065376,-2.06641903558193,,,http://www.txumitxa.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092225_l2_rec_turismo/es_92225/92225-ficha2.html
txk_04525,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Helados Italianos Gelati,,Maruri-Jatabe,BIZKAIA,43.41107,-2.867860000000064,,,http://www.gelatigelati.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092241_l2_rec_turismo/es_92241/92241-ficha2.html
txk_04526,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Akarregi Txiki Txakolindegia,,Getaria,GIPUZKOA,43.30239356707735,-2.2100029079956585,,,http://www.akarregitxiki.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092261_l2_rec_turismo/es_92261/92261-ficha2.html
txk_04527,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Bodega Katxina Txakolindegia,,Orio,GIPUZKOA,43.27856779095345,-2.1078292872803104,,,http://www.bodegakatxina.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092281_l2_rec_turismo/es_92281/92281-ficha2.html
txk_04528,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Elkano Txakolindegia,,Getaria,GIPUZKOA,43.28922811149381,-2.190658816580253,,,http://www.txakolielkano.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092302_l2_rec_turismo/es_92302/92302-ficha2.html
txk_04529,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Gaintza Txakolindegia,,Getaria,GIPUZKOA,43.30291829196814,-2.210601530719032,,,http://www.hotelgaintza.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092303_l2_rec_turismo/es_92303/92303-ficha2.html
txk_04530,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Despensa de la Abuela,,Artziniega,ARABA,43.12296848572858,-3.1238662159385058,,,http://www.ladespensadelabuela.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092304_l2_rec_turismo/es_92304/92304-ficha2.html
txk_04531,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Maritierra,,Amurrio,ARABA,43.05180572009234,-3.0026479644179744,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092401_l2_rec_turismo/es_92401/92401-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092401_l2_rec_turismo/es_92401/92401-ficha2.html
txk_04532,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,"Hermanos Fernández Terreros, C.B.",,Muskiz,BIZKAIA,43.32252419736943,-3.1227486177909896,,,http://www.artecarne.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092421_l2_rec_turismo/es_92421/92421-ficha2.html
txk_04533,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Altube,,Zuia,ARABA,42.966781793513405,-2.8694385539672567,,,http://www.hotelashotelesaltube.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092422_l2_rec_turismo/es_92422/92422-ficha2.html
txk_04534,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Barriola Harategia,,Ibarra,GIPUZKOA,43.13337069834083,-2.069453835581953,,,http://www.barriola.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092423_l2_rec_turismo/es_92423/92423-ficha2.html
txk_04535,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Idoia Ardotegia,,Zumaia,GIPUZKOA,43.29815186468744,-2.2553891687172154,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092461_l2_rec_turismo/es_92461/92461-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092461_l2_rec_turismo/es_92461/92461-ficha2.html
txk_04536,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Odriozola Ardoak,,Zumaia,GIPUZKOA,43.29235065578308,-2.25344201886594,,,http://www.odriozolazumaia.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092462_l2_rec_turismo/es_92462/92462-ficha2.html
txk_04537,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Irungo Atsegiña,,Irun,GIPUZKOA,43.33823537409124,-1.7877215018523884,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092463_l2_rec_turismo/es_92463/92463-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092463_l2_rec_turismo/es_92463/92463-ficha2.html
txk_04538,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Canasta,,Irun,GIPUZKOA,43.34077270000002,-1.7930038975532625,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092464_l2_rec_turismo/es_92464/92464-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092464_l2_rec_turismo/es_92464/92464-ficha2.html
txk_04539,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Orrua,,Irun,GIPUZKOA,43.33833129031365,-1.789522649073774,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092465_l2_rec_turismo/es_92465/92465-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092465_l2_rec_turismo/es_92465/92465-ficha2.html
txk_04540,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Enbata,,Hondarribia,GIPUZKOA,43.368108193195184,-1.7937939374344296,,,http://www.hoteljauregui.com/restaurante/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092466_l2_rec_turismo/es_92466/92466-ficha2.html
txk_04541,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Hiruzta,,Hondarribia,GIPUZKOA,43.34925798179098,-1.8240945423278845,,,http://www.hiruzta.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092467_l2_rec_turismo/es_92467/92467-ficha2.html
txk_04542,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Danontzat,,Hondarribia,GIPUZKOA,43.36295957497586,-1.7917514000000665,,,http://www.gastrotekadanontzat.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092481_l2_rec_turismo/es_92481/92481-ficha2.html
txk_04543,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Hondar Jatetxea,,Hondarribia,GIPUZKOA,43.36895787632693,-1.7935485459979643,,,http://restaurantehondar.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092482_l2_rec_turismo/es_92482/92482-ficha2.html
txk_04544,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Alameda,,Hondarribia,GIPUZKOA,43.36122999957083,-1.7925893760574354,,,http://www.restaurantealameda.net,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092483_l2_rec_turismo/es_92483/92483-ficha2.html
txk_04545,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Singular Food,,Irun,GIPUZKOA,43.34751062834632,-1.787217696958919,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092501_l2_rec_turismo/es_92501/92501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092501_l2_rec_turismo/es_92501/92501-ficha2.html
txk_04546,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Seven Clovers,,Deba,GIPUZKOA,43.295632756435374,-2.353335864418,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092521_l2_rec_turismo/es_92521/92521-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092521_l2_rec_turismo/es_92521/92521-ficha2.html
txk_04547,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Cuchara de Doña Lola,,Urkabustaiz,ARABA,42.95425011450219,-2.903107961901924,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092522_l2_rec_turismo/es_92522/92522-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092522_l2_rec_turismo/es_92522/92522-ficha2.html
txk_04548,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Eki,,Aramaio,ARABA,43.0500687,-2.565694000000008,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092541_l2_rec_turismo/es_92541/92541-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092541_l2_rec_turismo/es_92541/92541-ficha2.html
txk_04549,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Erpidea,,Arratzua-Ubarrundia,ARABA,42.93797993505829,-2.607431935717841,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092581_l2_rec_turismo/es_92581/92581-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092581_l2_rec_turismo/es_92581/92581-ficha2.html
txk_04550,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,La Cepa,,Errenteria,GIPUZKOA,43.31366234840008,-1.9015895773154623,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092583_l2_rec_turismo/es_92583/92583-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092583_l2_rec_turismo/es_92583/92583-ficha2.html
txk_04551,zonas_compras,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/zonas_de_compras/opendata/compras.json,Compras,Zonas de compras,Leku Zaharra,,Errenteria,GIPUZKOA,43.31213747157426,-1.8992801932540715,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092584_l2_rec_turismo/es_92584/92584-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/l_compras/0000092584_l2_rec_turismo/es_92584/92584-ficha2.html
